t,event,slug,data
126.7333,item_classified,box_s,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [315.6, 204.3, 198.3], ""reason"": ""fits, no circle evidence: circ=0.63 sect=0.00 dome=0.01 flank=46.1mm elong=1.5 h/w=0.99"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
126.7667,escapement_release,box_s,"{""carrier"": 2, ""zone"": ""B"", ""t_land_est"": 127.705, ""len_m"": 0.316, ""bias"": 0.0}"
127.6667,induction_landed,box_s,"{""carrier"": 2, ""offset_m"": -0.0667}"
127.6667,routing_cmd,box_s,"{""zone"": ""B"", ""carrier"": 2}"
128.4,item_spawned,bl_pent_d,"{""zone_true"": ""D""}"
129.7833,tilt_cmd,box_s,"{""carrier"": 2, ""station"": ""B"", ""target_deg"": -37.91}"
130.2333,tilt_full,box_s,"{""carrier"": 2, ""tilt_ms"": 450.0}"
130.6,discharge_confirmed,box_s,"{""carrier"": 2, ""station"": ""B"", ""latency_ms"": 650.0}"
133.0667,item_delivered,box_s,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.369, 5.711, 0.8]}"
133.7167,item_detected,bl_pent_d,
134.2,item_classified,bl_pent_d,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [254.9, 102.4, 99.3], ""reason"": ""ambiguous prism section on elongated item (safe side): circ=0.40 sect=0.68 dome=0.58 flank=42.5mm elong=2.5 h/w=0.97"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
135.25,escapement_release,bl_pent_d,"{""carrier"": 4, ""zone"": ""D"", ""t_land_est"": 136.105, ""len_m"": 0.255, ""bias"": 0.0}"
135.9667,induction_landed,bl_pent_d,"{""carrier"": 4, ""offset_m"": -0.017}"
135.9667,routing_cmd,bl_pent_d,"{""zone"": ""D"", ""carrier"": 4}"
136.35,item_spawned,plate,"{""zone_true"": ""D""}"
138.9167,tilt_cmd,bl_pent_d,"{""carrier"": 4, ""station"": ""D"", ""target_deg"": 37.45}"
139.3667,tilt_full,bl_pent_d,"{""carrier"": 4, ""tilt_ms"": 450.0}"
139.8,discharge_confirmed,bl_pent_d,"{""carrier"": 4, ""station"": ""D"", ""latency_ms"": 716.7}"
141.7,item_detected,plate,
